# matchedfilter ACCURACY table -- false dismissal, measured
#
# commit  d3fd917
# trials  24000 injected per cell
#
# THE GPU'S ALGORITHM, measured with the GPU filtering.
#
# accuracy.txt is the same grid measured with the CPU filtering, and the two
# are not interchangeable: where the CPU interpolates the coarse peak, the
# GPU escalates the whole interpolation window, so it refines a superset of
# the CPU's pairs. Measured over the 5600 shared cells at 24000 trials each,
# the GPU's summed dismissal is 0.807 of the CPU's -- 92% of cells agree
# within 2 sigma, 7% are genuinely lower, and 1% higher, which is fewer than
# the ~2.3% that 5600 two-sigma comparisons produce by chance.
#
# So the GPU was keeping a promise made for a more aggressive algorithm than
# it runs, and paying for it in refinement it did not need.
#
# Covers only the lengths the GPU backend runs. accuracy.txt still serves
# every other length and the CPU.
#
# KEY: n, taps, snr, in-band fraction f, effective bandwidth B_eff, coarse
# margin. BAND IS NOT IN THE KEY. Measured at n=8192, f=0.99, B_eff=16, the
# dismissal across bands 256, 512, 1024 and 2048 is 1.64, 1.88, 1.77 and
# 1.75e-2 -- a 1.14x spread inside the error bars, across band/B_eff from 16
# to 128. A candidate band enters only through the (f, B_eff) at its own
# edge, which selection computes from the reference.
#
# B_eff is sampled ABSOLUTELY, not as a fraction of the band. The previous
# grid did the latter, which tied it to the variable that does not matter
# and left a floor near band/10 -- so it never reached the values real
# references have. The FIR-search reference sits at B_eff 1.1 at every band.
#
# The margin dominates: 90x across 0.97 to 1.00, against 1.6x for 16x of n
# and 1.14x across every band. It gets the finest ladder.
#
# Rates below about 3/trials are not resolved and read as 0.0; that is a
# resolution floor, not a demonstration of safety.
#
# ACC2 n K snr f beff margin dismissal
ACC2 2048 8 5.00 0.8000 32.61 0.960 0.0000e+00
ACC2 2048 8 5.00 0.8000 32.61 0.980 6.6760e-05
ACC2 2048 8 5.00 0.8000 32.61 1.000 2.0028e-04
ACC2 2048 8 5.00 0.8000 64.60 0.900 0.0000e+00
ACC2 2048 8 5.00 0.8000 64.60 0.930 0.0000e+00
ACC2 2048 8 5.00 0.8000 64.60 0.960 0.0000e+00
ACC2 2048 8 5.00 0.8000 64.60 0.980 0.0000e+00
ACC2 2048 8 5.00 0.8000 64.60 1.000 1.3804e-04
ACC2 2048 8 5.00 0.8000 128.49 0.900 0.0000e+00
ACC2 2048 8 5.00 0.8000 128.49 0.930 0.0000e+00
ACC2 2048 8 5.00 0.8000 128.49 0.960 0.0000e+00
ACC2 2048 8 5.00 0.8000 128.49 0.980 0.0000e+00
ACC2 2048 8 5.00 0.8000 128.49 1.000 7.1464e-05
ACC2 2048 8 5.00 0.9000 2.03 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 2.03 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9000 2.03 0.960 1.6544e-04
ACC2 2048 8 5.00 0.9000 2.03 0.980 4.4116e-04
ACC2 2048 8 5.00 0.9000 2.03 1.000 9.3747e-04
ACC2 2048 8 5.00 0.9000 3.94 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 3.94 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9000 3.94 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9000 3.94 0.980 1.1494e-04
ACC2 2048 8 5.00 0.9000 3.94 1.000 4.5974e-04
ACC2 2048 8 5.00 0.9000 8.14 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 8.14 0.930 5.9673e-05
ACC2 2048 8 5.00 0.9000 8.14 0.960 5.9673e-05
ACC2 2048 8 5.00 0.9000 8.14 0.980 2.9836e-04
ACC2 2048 8 5.00 0.9000 8.14 1.000 4.7738e-04
ACC2 2048 8 5.00 0.9000 16.12 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 16.12 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9000 16.12 0.960 6.1709e-05
ACC2 2048 8 5.00 0.9000 16.12 0.980 6.1709e-05
ACC2 2048 8 5.00 0.9000 16.12 1.000 2.4684e-04
ACC2 2048 8 5.00 0.9000 32.61 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 32.61 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9000 32.61 0.960 6.4383e-05
ACC2 2048 8 5.00 0.9000 32.61 0.980 1.2877e-04
ACC2 2048 8 5.00 0.9000 32.61 1.000 1.9315e-04
ACC2 2048 8 5.00 0.9000 64.60 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 64.60 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9000 64.60 0.960 6.6818e-05
ACC2 2048 8 5.00 0.9000 64.60 0.980 2.0045e-04
ACC2 2048 8 5.00 0.9000 64.60 1.000 2.6727e-04
ACC2 2048 8 5.00 0.9000 128.49 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9000 128.49 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9000 128.49 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9000 128.49 0.980 6.9546e-05
ACC2 2048 8 5.00 0.9000 128.49 1.000 3.4773e-04
ACC2 2048 8 5.00 0.9500 2.03 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 2.03 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 2.03 0.960 1.6908e-04
ACC2 2048 8 5.00 0.9500 2.03 0.980 7.3268e-04
ACC2 2048 8 5.00 0.9500 2.03 1.000 2.8180e-03
ACC2 2048 8 5.00 0.9500 3.94 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 3.94 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 3.94 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9500 3.94 0.980 2.9126e-04
ACC2 2048 8 5.00 0.9500 3.94 1.000 1.4563e-03
ACC2 2048 8 5.00 0.9500 8.14 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 8.14 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 8.14 0.960 6.0107e-05
ACC2 2048 8 5.00 0.9500 8.14 0.980 1.2021e-04
ACC2 2048 8 5.00 0.9500 8.14 1.000 1.1420e-03
ACC2 2048 8 5.00 0.9500 16.12 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 16.12 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 16.12 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9500 16.12 0.980 6.1694e-05
ACC2 2048 8 5.00 0.9500 16.12 1.000 3.7016e-04
ACC2 2048 8 5.00 0.9500 32.61 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 32.61 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 32.61 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9500 32.61 0.980 1.9189e-04
ACC2 2048 8 5.00 0.9500 32.61 1.000 2.5585e-04
ACC2 2048 8 5.00 0.9500 64.60 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 64.60 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 64.60 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9500 64.60 0.980 0.0000e+00
ACC2 2048 8 5.00 0.9500 64.60 1.000 2.6331e-04
ACC2 2048 8 5.00 0.9500 128.49 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9500 128.49 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9500 128.49 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9500 128.49 0.980 0.0000e+00
ACC2 2048 8 5.00 0.9500 128.49 1.000 2.7429e-04
ACC2 2048 8 5.00 0.9800 2.03 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 2.03 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 2.03 0.960 1.7718e-04
ACC2 2048 8 5.00 0.9800 2.03 0.980 1.4174e-03
ACC2 2048 8 5.00 0.9800 2.03 1.000 1.0867e-02
ACC2 2048 8 5.00 0.9800 3.94 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 3.94 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 3.94 0.960 1.2089e-04
ACC2 2048 8 5.00 0.9800 3.94 0.980 1.1485e-03
ACC2 2048 8 5.00 0.9800 3.94 1.000 5.9840e-03
ACC2 2048 8 5.00 0.9800 8.14 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 8.14 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 8.14 0.960 6.1870e-05
ACC2 2048 8 5.00 0.9800 8.14 0.980 4.9496e-04
ACC2 2048 8 5.00 0.9800 8.14 1.000 3.2172e-03
ACC2 2048 8 5.00 0.9800 16.12 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 16.12 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 16.12 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9800 16.12 0.980 1.8873e-04
ACC2 2048 8 5.00 0.9800 16.12 1.000 1.3840e-03
ACC2 2048 8 5.00 0.9800 32.61 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 32.61 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 32.61 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9800 32.61 0.980 6.4574e-05
ACC2 2048 8 5.00 0.9800 32.61 1.000 1.0332e-03
ACC2 2048 8 5.00 0.9800 64.60 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 64.60 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 64.60 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9800 64.60 0.980 0.0000e+00
ACC2 2048 8 5.00 0.9800 64.60 1.000 3.3001e-04
ACC2 2048 8 5.00 0.9800 128.49 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9800 128.49 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9800 128.49 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9800 128.49 0.980 6.8190e-05
ACC2 2048 8 5.00 0.9800 128.49 1.000 2.0457e-04
ACC2 2048 8 5.00 0.9950 2.03 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 2.03 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 2.03 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 2.03 0.980 1.3882e-03
ACC2 2048 8 5.00 0.9950 2.03 1.000 3.8554e-02
ACC2 2048 8 5.00 0.9950 3.94 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 3.94 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 3.94 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 3.94 0.980 8.3248e-04
ACC2 2048 8 5.00 0.9950 3.94 1.000 2.4462e-02
ACC2 2048 8 5.00 0.9950 8.14 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 8.14 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 8.14 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 8.14 0.980 3.2428e-04
ACC2 2048 8 5.00 0.9950 8.14 1.000 1.5306e-02
ACC2 2048 8 5.00 0.9950 16.12 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 16.12 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 16.12 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 16.12 0.980 6.5338e-05
ACC2 2048 8 5.00 0.9950 16.12 1.000 1.0389e-02
ACC2 2048 8 5.00 0.9950 32.61 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 32.61 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 32.61 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 32.61 0.980 6.6273e-05
ACC2 2048 8 5.00 0.9950 32.61 1.000 4.9042e-03
ACC2 2048 8 5.00 0.9950 64.60 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 64.60 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 64.60 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 64.60 0.980 1.3428e-04
ACC2 2048 8 5.00 0.9950 64.60 1.000 2.4171e-03
ACC2 2048 8 5.00 0.9950 128.49 0.900 0.0000e+00
ACC2 2048 8 5.00 0.9950 128.49 0.930 0.0000e+00
ACC2 2048 8 5.00 0.9950 128.49 0.960 0.0000e+00
ACC2 2048 8 5.00 0.9950 128.49 0.980 0.0000e+00
ACC2 2048 8 5.00 0.9950 128.49 1.000 4.1192e-04
ACC2 2048 8 5.50 0.8000 2.03 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 2.03 0.930 5.9474e-05
ACC2 2048 8 5.50 0.8000 2.03 0.960 1.1895e-04
ACC2 2048 8 5.50 0.8000 2.03 0.980 4.1632e-04
ACC2 2048 8 5.50 0.8000 2.03 1.000 5.9474e-04
ACC2 2048 8 5.50 0.8000 3.94 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 3.94 0.930 0.0000e+00
ACC2 2048 8 5.50 0.8000 3.94 0.960 1.2507e-04
ACC2 2048 8 5.50 0.8000 3.94 0.980 2.5014e-04
ACC2 2048 8 5.50 0.8000 3.94 1.000 5.0028e-04
ACC2 2048 8 5.50 0.8000 8.14 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 8.14 0.930 0.0000e+00
ACC2 2048 8 5.50 0.8000 8.14 0.960 0.0000e+00
ACC2 2048 8 5.50 0.8000 8.14 0.980 1.3035e-04
ACC2 2048 8 5.50 0.8000 8.14 1.000 2.6071e-04
ACC2 2048 8 5.50 0.8000 16.12 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 16.12 0.930 0.0000e+00
ACC2 2048 8 5.50 0.8000 16.12 0.960 0.0000e+00
ACC2 2048 8 5.50 0.8000 16.12 0.980 2.0231e-04
ACC2 2048 8 5.50 0.8000 16.12 1.000 2.6974e-04
ACC2 2048 8 5.50 0.8000 32.61 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 32.61 0.930 0.0000e+00
ACC2 2048 8 5.50 0.8000 32.61 0.960 6.9618e-05
ACC2 2048 8 5.50 0.8000 32.61 0.980 1.3924e-04
ACC2 2048 8 5.50 0.8000 32.61 1.000 2.7847e-04
ACC2 2048 8 5.50 0.8000 64.60 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 64.60 0.930 0.0000e+00
ACC2 2048 8 5.50 0.8000 64.60 0.960 0.0000e+00
ACC2 2048 8 5.50 0.8000 64.60 0.980 0.0000e+00
ACC2 2048 8 5.50 0.8000 64.60 1.000 2.1522e-04
ACC2 2048 8 5.50 0.8000 128.49 0.900 0.0000e+00
ACC2 2048 8 5.50 0.8000 128.49 0.930 0.0000e+00
ACC2 2048 8 5.50 0.8000 128.49 0.960 7.3519e-05
ACC2 2048 8 5.50 0.8000 128.49 0.980 1.4704e-04
ACC2 2048 8 5.50 0.8000 128.49 1.000 1.4704e-04
ACC2 2048 8 5.50 0.9000 2.03 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 2.03 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9000 2.03 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9000 2.03 0.980 2.2981e-04
ACC2 2048 8 5.50 0.9000 2.03 1.000 6.8942e-04
ACC2 2048 8 5.50 0.9000 3.94 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 3.94 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9000 3.94 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9000 3.94 0.980 1.2010e-04
ACC2 2048 8 5.50 0.9000 3.94 1.000 3.6030e-04
ACC2 2048 8 5.50 0.9000 8.14 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 8.14 0.930 6.2348e-05
ACC2 2048 8 5.50 0.9000 8.14 0.960 1.2470e-04
ACC2 2048 8 5.50 0.9000 8.14 0.980 2.4939e-04
ACC2 2048 8 5.50 0.9000 8.14 1.000 6.2348e-04
ACC2 2048 8 5.50 0.9000 16.12 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 16.12 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9000 16.12 0.960 6.4222e-05
ACC2 2048 8 5.50 0.9000 16.12 0.980 1.2844e-04
ACC2 2048 8 5.50 0.9000 16.12 1.000 1.9267e-04
ACC2 2048 8 5.50 0.9000 32.61 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 32.61 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9000 32.61 0.960 6.6872e-05
ACC2 2048 8 5.50 0.9000 32.61 0.980 6.6872e-05
ACC2 2048 8 5.50 0.9000 32.61 1.000 3.3436e-04
ACC2 2048 8 5.50 0.9000 64.60 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 64.60 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9000 64.60 0.960 6.9276e-05
ACC2 2048 8 5.50 0.9000 64.60 0.980 1.3855e-04
ACC2 2048 8 5.50 0.9000 64.60 1.000 1.3855e-04
ACC2 2048 8 5.50 0.9000 128.49 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9000 128.49 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9000 128.49 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9000 128.49 0.980 7.1695e-05
ACC2 2048 8 5.50 0.9000 128.49 1.000 5.0186e-04
ACC2 2048 8 5.50 0.9500 2.03 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 2.03 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 2.03 0.960 5.8113e-05
ACC2 2048 8 5.50 0.9500 2.03 0.980 5.2301e-04
ACC2 2048 8 5.50 0.9500 2.03 1.000 2.2083e-03
ACC2 2048 8 5.50 0.9500 3.94 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 3.94 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 3.94 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9500 3.94 0.980 1.8006e-04
ACC2 2048 8 5.50 0.9500 3.94 1.000 1.4405e-03
ACC2 2048 8 5.50 0.9500 8.14 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 8.14 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 8.14 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9500 8.14 0.980 6.1954e-05
ACC2 2048 8 5.50 0.9500 8.14 1.000 8.0540e-04
ACC2 2048 8 5.50 0.9500 16.12 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 16.12 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 16.12 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9500 16.12 0.980 0.0000e+00
ACC2 2048 8 5.50 0.9500 16.12 1.000 1.2717e-04
ACC2 2048 8 5.50 0.9500 32.61 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 32.61 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 32.61 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9500 32.61 0.980 1.3175e-04
ACC2 2048 8 5.50 0.9500 32.61 1.000 3.9526e-04
ACC2 2048 8 5.50 0.9500 64.60 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 64.60 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 64.60 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9500 64.60 0.980 6.7912e-05
ACC2 2048 8 5.50 0.9500 64.60 1.000 2.7165e-04
ACC2 2048 8 5.50 0.9500 128.49 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9500 128.49 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9500 128.49 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9500 128.49 0.980 7.0686e-05
ACC2 2048 8 5.50 0.9500 128.49 1.000 4.9480e-04
ACC2 2048 8 5.50 0.9800 2.03 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 2.03 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 2.03 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9800 2.03 0.980 9.0410e-04
ACC2 2048 8 5.50 0.9800 2.03 1.000 9.8849e-03
ACC2 2048 8 5.50 0.9800 3.94 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 3.94 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 3.94 0.960 6.1923e-05
ACC2 2048 8 5.50 0.9800 3.94 0.980 5.5731e-04
ACC2 2048 8 5.50 0.9800 3.94 1.000 4.5823e-03
ACC2 2048 8 5.50 0.9800 8.14 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 8.14 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 8.14 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9800 8.14 0.980 1.8995e-04
ACC2 2048 8 5.50 0.9800 8.14 1.000 2.5959e-03
ACC2 2048 8 5.50 0.9800 16.12 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 16.12 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 16.12 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9800 16.12 0.980 1.2852e-04
ACC2 2048 8 5.50 0.9800 16.12 1.000 1.5422e-03
ACC2 2048 8 5.50 0.9800 32.61 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 32.61 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 32.61 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9800 32.61 0.980 6.6164e-05
ACC2 2048 8 5.50 0.9800 32.61 1.000 7.9397e-04
ACC2 2048 8 5.50 0.9800 64.60 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 64.60 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 64.60 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9800 64.60 0.980 0.0000e+00
ACC2 2048 8 5.50 0.9800 64.60 1.000 3.3848e-04
ACC2 2048 8 5.50 0.9800 128.49 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9800 128.49 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9800 128.49 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9800 128.49 0.980 7.0028e-05
ACC2 2048 8 5.50 0.9800 128.49 1.000 2.1008e-04
ACC2 2048 8 5.50 0.9950 2.03 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 2.03 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 2.03 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 2.03 0.980 5.1487e-04
ACC2 2048 8 5.50 0.9950 2.03 1.000 3.4303e-02
ACC2 2048 8 5.50 0.9950 3.94 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 3.94 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 3.94 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 3.94 0.980 4.5609e-04
ACC2 2048 8 5.50 0.9950 3.94 1.000 2.2218e-02
ACC2 2048 8 5.50 0.9950 8.14 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 8.14 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 8.14 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 8.14 0.980 1.3220e-04
ACC2 2048 8 5.50 0.9950 8.14 1.000 1.1832e-02
ACC2 2048 8 5.50 0.9950 16.12 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 16.12 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 16.12 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 16.12 0.980 0.0000e+00
ACC2 2048 8 5.50 0.9950 16.12 1.000 8.7223e-03
ACC2 2048 8 5.50 0.9950 32.61 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 32.61 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 32.61 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 32.61 0.980 0.0000e+00
ACC2 2048 8 5.50 0.9950 32.61 1.000 3.5147e-03
ACC2 2048 8 5.50 0.9950 64.60 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 64.60 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 64.60 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 64.60 0.980 1.3711e-04
ACC2 2048 8 5.50 0.9950 64.60 1.000 2.2623e-03
ACC2 2048 8 5.50 0.9950 128.49 0.900 0.0000e+00
ACC2 2048 8 5.50 0.9950 128.49 0.930 0.0000e+00
ACC2 2048 8 5.50 0.9950 128.49 0.960 0.0000e+00
ACC2 2048 8 5.50 0.9950 128.49 0.980 0.0000e+00
ACC2 2048 8 5.50 0.9950 128.49 1.000 4.9154e-04
ACC2 2048 8 6.00 0.8000 2.03 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 2.03 0.930 6.2976e-05
ACC2 2048 8 6.00 0.8000 2.03 0.960 1.2595e-04
ACC2 2048 8 6.00 0.8000 2.03 0.980 3.7786e-04
ACC2 2048 8 6.00 0.8000 2.03 1.000 5.6679e-04
ACC2 2048 8 6.00 0.8000 3.94 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 3.94 0.930 0.0000e+00
ACC2 2048 8 6.00 0.8000 3.94 0.960 1.3164e-04
ACC2 2048 8 6.00 0.8000 3.94 0.980 2.6328e-04
ACC2 2048 8 6.00 0.8000 3.94 1.000 7.2402e-04
ACC2 2048 8 6.00 0.8000 8.14 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 8.14 0.930 0.0000e+00
ACC2 2048 8 6.00 0.8000 8.14 0.960 0.0000e+00
ACC2 2048 8 6.00 0.8000 8.14 0.980 1.3647e-04
ACC2 2048 8 6.00 0.8000 8.14 1.000 3.4118e-04
ACC2 2048 8 6.00 0.8000 16.12 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 16.12 0.930 0.0000e+00
ACC2 2048 8 6.00 0.8000 16.12 0.960 0.0000e+00
ACC2 2048 8 6.00 0.8000 16.12 0.980 2.0992e-04
ACC2 2048 8 6.00 0.8000 16.12 1.000 2.7990e-04
ACC2 2048 8 6.00 0.8000 32.61 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 32.61 0.930 0.0000e+00
ACC2 2048 8 6.00 0.8000 32.61 0.960 0.0000e+00
ACC2 2048 8 6.00 0.8000 32.61 0.980 7.1922e-05
ACC2 2048 8 6.00 0.8000 32.61 1.000 3.5961e-04
ACC2 2048 8 6.00 0.8000 64.60 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 64.60 0.930 0.0000e+00
ACC2 2048 8 6.00 0.8000 64.60 0.960 0.0000e+00
ACC2 2048 8 6.00 0.8000 64.60 0.980 0.0000e+00
ACC2 2048 8 6.00 0.8000 64.60 1.000 1.4699e-04
ACC2 2048 8 6.00 0.8000 128.49 0.900 0.0000e+00
ACC2 2048 8 6.00 0.8000 128.49 0.930 0.0000e+00
ACC2 2048 8 6.00 0.8000 128.49 0.960 7.4901e-05
ACC2 2048 8 6.00 0.8000 128.49 0.980 7.4901e-05
ACC2 2048 8 6.00 0.8000 128.49 1.000 4.4940e-04
ACC2 2048 8 6.00 0.9000 2.03 0.900 0.0000e+00
ACC2 2048 8 6.00 0.9000 2.03 0.930 0.0000e+00
ACC2 2048 8 6.00 0.9000 2.03 0.960 0.0000e+00
ACC2 2048 8 6.00 0.9000 2.03 0.980 1.1940e-04
ACC2 2048 8 6.00 0.9000 2.03 1.000 6.5668e-04
ACC2 2048 8 6.00 0.9000 3.94 0.900 0.0000e+00
ACC2 2048 8 6.00 0.9000 3.94 0.930 0.0000e+00
ACC2 2048 8 6.00 0.9000 3.94 0.960 0.0000e+00
ACC2 2048 8 6.00 0.9000 3.94 0.980 6.2317e-05
ACC2 2048 8 6.00 0.9000 3.94 1.000 2.4927e-04
ACC2 2048 8 6.00 0.9000 8.14 0.900 0.0000e+00
ACC2 2048 8 6.00 0.9000 8.14 0.930 0.0000e+00
ACC2 2048 8 6.00 0.9000 8.14 0.960 1.2923e-04
